dataset,sample_id,patient_id,tissue,abundance_eligible,task004_cluster_type,task004_cluster_id,n_cells,n_rescued,rescued_fraction,n_neutrophil,n_ambiguous_myeloid,top_project_broad_celltype,cluster_review_flag,review_note
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_08_GZMK,113,0,0,0,9,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_05_CD160,51,0,0,0,2,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_07_SLC40A1,171,0,0,1,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_11_SLC4A10,25,0,0,0,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_05_KDR,219,0,0,0,1,endothelial,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_06_KDR_ESM1,229,0,0,2,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_10_FOXP3_CTLA4,126,0,0,1,9,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_03_CD14CD16,96,0,0,7,1,B,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_02_ABCC9,245,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_08_IGFBP3,93,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_02_CD1C,47,0,0,0,1,B,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_05_IL1B,157,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_01_MYH11,109,0,0,1,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_07_CXCL13,7,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_02_MS4A1_CD83,11,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_05_CD69,97,0,0,1,4,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_01_CD14,6,0,0,1,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_04_GNLY,107,0,0,2,3,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_08_STMN1,23,0,0,1,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_03_GPR183,223,0,0,2,8,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Fb_02_CXCL12,48,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Neu_07_APOA2,70,0,0,51,3,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_09_STMN1,14,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_06_CXCL9,10,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_03_MZB1,8,0,0,0,0,plasma,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_07_STMN1,5,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_04_ACKR1,26,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_08_APOE,19,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_03_LAMP3,6,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_04_TREM2,1,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Fb_01_FAP,6,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_03_SPP1,7,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_02_CD16,15,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_02_CCL20,4,0,0,0,1,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mast,30,0,0,4,0,mast,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_10_STMN1,41,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_11_FOXP3_STMN1,4,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_03_TFF3,4,0,0,0,0,dendritic,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_06_STMN1,5,0,0,1,0,B,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_03_STMN1,12,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_02_CLEC4A_APOA2,1,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_01_CLEC9A,8,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Neu_10_SPP1,1,0,0,1,0,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_01_MARCO,5,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_13_STMN1,3,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Neu_01_MMP8,1,0,0,1,0,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_05_LILRA4,1,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_01_CLEC4A,1,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_05_KLRD1,2120,0,0,155,27,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_EC_01_CLEC4A,358,0,0,7,3,endothelial,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_01_CD14,105,0,0,56,12,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_DC_02_CD1C,58,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Mph_01_MARCO,494,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Neu_05_ELL2,80,0,0,76,3,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_NK_02_FCGR3A_CXCR4,240,0,0,16,13,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_NK_05_CD160,661,0,0,7,34,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_03_GPR183,247,0,0,19,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_04_GNLY,431,0,0,45,12,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_gdT_03_KLRD1,80,0,0,1,8,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_NK_04_PLCG2,15,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_11_SLC4A10,304,0,0,30,5,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_B_03_MZB1,28,0,0,2,2,plasma,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_EC_08_IGFBP3,37,0,0,1,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_05_CD69,112,0,0,13,6,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_03_CD14CD16,77,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_02_CD16,42,0,0,2,1,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_NK_07_STMN1,40,0,0,0,5,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_13_STMN1,12,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_02_SELL,40,0,0,8,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Mast,37,0,0,0,0,mast,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_06_CD69,95,0,0,6,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Tumor,50,0,0,1,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Neu_06_PTGS2,3,0,0,3,0,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_12_IFIT3,1,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_DC_01_CLEC9A,39,0,0,1,1,B,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_07_CXCL13,1,0,0,1,0,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_07_PLCG2,9,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_06_PLCG2,4,0,0,1,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_gdT_04_STMN1,12,0,0,2,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Mph_04_TREM2,1,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_10_FOXP3_CTLA4,7,0,0,0,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_11_FOXP3_STMN1,2,0,0,0,1,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_NK_03_FCGR3A_IFNG,24,0,0,3,3,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Mph_05_IL1B,20,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_B_02_MS4A1_CD83,45,0,0,7,3,B,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_EC_05_KDR,13,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Mph_08_APOE,5,0,0,2,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_02_CX3CR1,3,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Mph_09_STMN1,2,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_DC_03_LAMP3,2,0,0,0,1,B,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_03_GZMK_S1PR1,1,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Mu_01_MYH11,3,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_DC_06_STMN1,4,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Mph_03_SPP1,1,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_EC_03_TFF3,2,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_08_STMN1,3,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_EC_02_CLEC4A_APOA2,1,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_gdT_01_GNLY_S1PR5,1,0,0,0,1,other/uncertain,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Neu_07_APOA2,4,0,0,4,0,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Neu_09_IFIT1,2,0,0,2,0,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Neu_10_SPP1,1,0,0,1,0,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_DC_05_LILRA4,1,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Mph_07_SLC40A1,8,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Fb_02_CXCL12,3,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_EC_10_STMN1,3,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Neu_04_TXNIP,1,0,0,1,0,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Mu_02_ABCC9,2,0,0,0,0,dendritic,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_08_GZMK,1,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_NK_01_FCGR3A_CX3CR1,1,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_B_01_MS4A1,2,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A114_HCC_N,nature_xue_A114,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Neu_08_CD74,1,0,0,1,0,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A116_HCC,nature_xue_A116,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_03_GPR183,2006,0,0,27,99,T/NK,none,No rescued-cell dominance flag.
nature_xue,A116_HCC,nature_xue_A116,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_06_CD69,621,0,0,8,17,T/NK,none,No rescued-cell dominance flag.
nature_xue,A116_HCC,nature_xue_A116,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_08_APOE,75,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A116_HCC,nature_xue_A116,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_gdT_03_KLRD1,378,0,0,3,14,T/NK,none,No rescued-cell dominance flag.
nature_xue,A116_HCC,nature_xue_A116,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_10_FOXP3_CTLA4,251,0,0,1,14,T/NK,none,No rescued-cell dominance flag.
nature_xue,A116_HCC,nature_xue_A116,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_05_CD160,495,0,0,1,8,T/NK,none,No rescued-cell dominance flag.
nature_xue,A116_HCC,nature_xue_A116,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_03_CD14CD16,71,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A116_HCC,nature_xue_A116,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_13_STMN1,35,0,0,1,5,T/NK,none,No rescued-cell dominance flag.
nature_xue,A116_HCC,nature_xue_A116,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_05_KLRD1,274,0,0,2,7,T/NK,none,No rescued-cell dominance flag.
nature_xue,A116_HCC,nature_xue_A116,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_02_CD16,329,0,0,1,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A116_HCC,nature_xue_A116,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_05_CD69,175,0,0,3,10,T/NK,none,No rescued-cell dominance flag.
nature_xue,A116_HCC,nature_xue_A116,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_10_PDCD1,89,0,0,1,10,T/NK,none,No rescued-cell dominance flag.
nature_xue,A116_HCC,nature_xue_A116,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_01_CLEC9A,201,0,0,0,1,B,none,No rescued-cell dominance flag.
nature_xue,A116_HCC,nature_xue_A116,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_05_IL1B,227,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A116_HCC,nature_xue_A116,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_02_FCGR3A_CXCR4,178,0,0,0,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A116_HCC,nature_xue_A116,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_07_STMN1,14,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
